Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
,Decentraland,,,,,,,,
,Fusion,,,,,,,,
,Factom,,,,,,,,
,Ecoreal Estate,,,,,,,,
,ReddCoin,,,,,,,,
,CyberMiles,,,,,,,,
,Fantom,,,,,,,,
,DigixDAO,,,,,,,,
,QASH,,,,,,,,
,Enigma,,,,,,,,
,Ark,,,,,,,,
,Loom Network,,,,,,,,
,STASIS EURO,,,,,,,,
,Loopring,,,,,,,,
,MOAC,,,,,,,,
,WaykiChain,,,,,,,,
,Populous,,,,,,,,
,Beam,,,,,,,,
,Buggyra Coin Zero,,,,,,,,
,Hyperion,,,,,,,,
,INO COIN,,,,,,,,
,Bancor,,,,,,,,
,Celer Network,,,,,,,,
,Crypterium,,,,,,,,
,TomoChain,,,,,,,,
,Apollo Currency,,,,,,,,
,Harmony,,,,,,,,
,Kyber Network,,,,,,,,
,Ignis,,,,,,,,
,Matic Network,,,,,,,,
,Thunder Token,,,,,,,,
,Power Ledger,,,,,,,,
,ContentBox,,,,,,,,
,IoTeX,,,,,,,,
,Theta Fuel,,,,,,,,
,Newton,,,,,,,,
,Bibox Token,,,,,,,,
,TrueChain,,,,,,,,
,Aion,,,,,,,,
,Wanchain,,,,,,,,
,QuarkChain,,,,,,,,
,IPChain,,,,,,,,
,Bread,,,,,,,,
,Ether Zero,,,,,,,,
,Fetch.ai,,,,,,,,
,Synthetix Network Token,,,,,,,,
,PIVX,,,,,,,,
,PLATINCOIN,,,,,,,,
,Polymath,,,,,,,,
,Nxt,,,,,,,,
,Digitex Futures,,,,,,,,
,CRYPTO20,,,,,,,,
,Arcblock,,,,,,,,
,RChain,,,,,,,,
,BHPCoin,,,,,,,,
,CasinoCoin,,,,,,,,
,Storj,,,,,,,,
,Veritaseum,,,,,,,,
,AgaveCoin,,,,,,,,
,Ankr,,,,,,,,
,Iconomi,,,,,,,,
,Gas,,,,,,,,
,iExec RLC,,,,,,,,
,Metadium,,,,,,,,
,Cortex,,,,,,,,
,Unobtanium,,,,,,,,
,Function X,,,,,,,,
,NKN,,,,,,,,
,Aragon,,,,,,,,
,LINA,,,,,,,,
,FunFair,,,,,,,,
,LTO Network,,,,,,,,
,Skycoin,,,,,,,,
,Cryptonex,,,,,,,,
,Eidoo,,,,,,,,
,Gnosis,,,,,,,,
,Particl,,,,,,,,
,BTU Protocol,,,,,,,,
,Tierion,,,,,,,,
,UGAS,,,,,,,,
,BitKan,,,,,,,,
,BnkToTheFuture,,,,,,,,
,Metal,,,,,,,,
,TTC,,,,,,,,
