Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
,Qtum,,,,,,,,
,USD Coin,,,,,,,,
,OmiseGO,,,,,,,,
,BitTorrent,,,,,,,,
,Decred,,,,,,,,
,Lisk,,,,,,,,
,Waves,,,,,,,,
,TrueUSD,,,,,,,,
,Ravencoin,,,,,,,,
,Holo,,,,,,,,
,Bitcoin Diamond,,,,,,,,
,Zilliqa,,,,,,,,
,Pundi X,,,,,,,,
,0x,,,,,,,,
,Nano,,,,,,,,
,Augur,,,,,,,,
,Bytom,,,,,,,,
,Aurora,,,,,,,,
,Komodo,,,,,,,,
,Bytecoin,,,,,,,,
,Paxos Standard,,,,,,,,
,ICON,,,,,,,,
,Huobi Token,,,,,,,,
,BitShares,,,,,,,,
,DigiByte,,,,,,,,
,KuCoin Shares,,,,,,,,
,Qubitica,,,,,,,,
,Dent,,,,,,,,
,Verge,,,,,,,,
,Aeternity,,,,,,,,
,IOST,,,,,,,,
,MonaCoin,,,,,,,,
,GXChain,,,,,,,,
,Steem,,,,,,,,
,Metaverse ETP,,,,,,,,
,Siacoin,,,,,,,,
,SOLVE,,,,,,,,
,ThoreCoin,,,,,,,,
,HyperCash,,,,,,,,
,Enjin Coin,,,,,,,,
,THETA,,,,,,,,
,aelf,,,,,,,,
,Stratis,,,,,,,,
,HedgeTrade,,,,,,,,
,Ardor,,,,,,,,
,Status,,,,,,,,
,MCO,,,,,,,,
,Mixin,,,,,,,,
,Golem,,,,,,,,
,ABBC Coin,,,,,,,,
,WAX,,,,,,,,
,VestChain,,,,,,,,
,Zcoin,,,,,,,,
,Insight Chain,,,,,,,,
,Single Collateral DAI,,,,,,,,
,TrueChain,,,,,,,,
,Nash Exchange,,,,,,,,
,Maximine Coin,,,,,,,,
,Cryptonex,,,,,,,,
,Waltonchain,,,,,,,,
,MaidSafeCoin,,,,,,,,
,Project Pai,,,,,,,,
,Nebulas,,,,,,,,
,Egretia,,,,,,,,
,NULS,,,,,,,,
,Horizen,,,,,,,,
,Energi,,,,,,,,
,ODEM,,,,,,,,
,Santiment Network Token,,,,,,,,
,Ark,,,,,,,,
,Grin,,,,,,,,
,Loom Network,,,,,,,,
,Clipper Coin,,,,,,,,
,Loopring,,,,,,,,
,Decentraland,,,,,,,,
,Nexo,,,,,,,,
,DigixDAO,,,,,,,,
,Electroneum,,,,,,,,
,Elastos,,,,,,,,
,Orbs,,,,,,,,
,Thunder Token,,,,,,,,
,ReddCoin,,,,,,,,
,Aion,,,,,,,,
,Revain,,,,,,,,
,Factom,,,,,,,,
,Fusion,,,,,,,,
,Lambda,,,,,,,,
,QASH,,,,,,,,
,Populous,,,,,,,,
,Celer Network,,,,,,,,
,NEXT,,,,,,,,
,WaykiChain,,,,,,,,
,Power Ledger,,,,,,,,
,QuarkChain,,,,,,,,
,Matic Network,,,,,,,,
,Fantom,,,,,,,,
,EDUCare,,,,,,,,
,LATOKEN,,,,,,,,
,Theta Fuel,,,,,,,,
,Wanchain,,,,,,,,
,IoT Chain,,,,,,,,
,MOAC,,,,,,,,
,Bancor,,,,,,,,
,Kyber Network,,,,,,,,
,Ether Zero,,,,,,,,
,Newton,,,,,,,,
,PIVX,,,,,,,,
,Enigma,,,,,,,,
,IPChain,,,,,,,,
,Polymath,,,,,,,,
,Arcblock,,,,,,,,
,FunFair,,,,,,,,
,Japan Content Token,,,,,,,,
,CyberMiles,,,,,,,,
,Metadium,,,,,,,,
,Quant,,,,,,,,
,Storj,,,,,,,,
,Ren,,,,,,,,
,Digitex Futures,,,,,,,,
,Bread,,,,,,,,
,REPO,,,,,,,,
,Ignis,,,,,,,,
,Buggyra Coin Zero,,,,,,,,
,Mithril,,,,,,,,
,IoTeX,,,,,,,,
,Cortex,,,,,,,,
,Nxt,,,,,,,,
,STASIS EURO,,,,,,,,
,Ecoreal Estate,,,,,,,,
,Gas,,,,,,,,
,Syscoin,,,,,,,,
,TomoChain,,,,,,,,
,CRYPTO20,,,,,,,,
,UGAS,,,,,,,,
,CasinoCoin,,,,,,,,
,iExec RLC,,,,,,,,
,Groestlcoin,,,,,,,,
,RSK Infrastructure Framework,,,,,,,,
,Centrality,,,,,,,,
,Veritaseum,,,,,,,,
,Civic,,,,,,,,
,Bibox Token,,,,,,,,
,TenX,,,,,,,,
,#MetaHash,,,,,,,,
,LTO Network,,,,,,,,
,Synthetix Network Token,,,,,,,,
,Mainframe,,,,,,,,
,Cred,,,,,,,,
,Vertcoin,,,,,,,,
,Cindicator,,,,,,,,
,Iconomi,,,,,,,,
,Eidoo,,,,,,,,
,Cosmo Coin,,,,,,,,
,Obyte,,,,,,,,
,LINA,,,,,,,,
,Unobtanium,,,,,,,,
,INO COIN,,,,,,,,
,Einsteinium,,,,,,,,
,Hyperion,,,,,,,,
,BHPCoin,,,,,,,,
,Metal,,,,,,,,
,Gnosis,,,,,,,,
,Quantum Resistant Ledger,,,,,,,,
,MediBloc [ERC20],,,,,,,,
,Apollo Currency,,,,,,,,
,SingularityNET,,,,,,,,
,Dynamic Trading Rights,,,,,,,,
,Robotina,,,,,,,,
,Skycoin,,,,,,,,
,BTU Protocol,,,,,,,,
,BnkToTheFuture,,,,,,,,
