Rank,Name,Symbol,Market Cap,Price,Circulating Supply,volume (24h),% 1h,% 24h,% 7d
16.0,MKRMaker,MKR,"$647,820,053.87",$647.82,"1,000,000 MKR","$898,738.65",-0.08%,0.14%,-2.11%
17.0,NEONeo,NEO,"$576,572,175.59",$8.8703,"65,000,000 NEO","$290,220,063.95",-0.16%,-1.71%,2.18%
18.0,ETCEthereum Classic,ETC,"$474,741,807.43",$4.3607,"108,868,149 ETC","$224,014,423.07",-0.41%,1.15%,2.05%
19.0,XEMNEM,XEM,"$405,534,516.60",$0.04506,"8,999,999,999 XEM","$18,719,288.48",0.06%,-2.21%,5.00%
20.0,ONTOntology,ONT,"$313,592,609.73",$0.967,"324,286,568 ONT","$35,019,367.11",0.29%,-2.05%,11.25%
,Zcash,,,,,,,,
,Tezos,,,,,,,,
,Waves,,,,,,,,
,VeChain,,,,,,,,
,Basic Attention Token,,,,,,,,
,USD Coin,,,,,,,,
,Dogecoin,,,,,,,,
,Bitcoin Gold,,,,,,,,
,ABBC Coin,,,,,,,,
,TrueUSD,,,,,,,,
,OmiseGO,,,,,,,,
,Qtum,,,,,,,,
,THETA,,,,,,,,
,Chainlink,,,,,,,,
,Steem,,,,,,,,
,ICON,,,,,,,,
,Decred,,,,,,,,
,0x,,,,,,,,
,Enjin Coin,,,,,,,,
,Augur,,,,,,,,
,Zilliqa,,,,,,,,
,Lisk,,,,,,,,
,Holo,,,,,,,,
,DigiByte,,,,,,,,
,Bytecoin,,,,,,,,
,Nano,,,,,,,,
,BitShares,,,,,,,,
,Bitcoin Diamond,,,,,,,,
,Paxos Standard,,,,,,,,
,Aeternity,,,,,,,,
,Pundi X,,,,,,,,
,Aurora,,,,,,,,
,Komodo,,,,,,,,
,Siacoin,,,,,,,,
,Bytom,,,,,,,,
,Verge,,,,,,,,
,IOST,,,,,,,,
,Huobi Token,,,,,,,,
,Stratis,,,,,,,,
,Single Collateral DAI,,,,,,,,
,Ravencoin,,,,,,,,
,Project Pai,,,,,,,,
,REPO,,,,,,,,
,Status,,,,,,,,
,Crypto.com Coin,,,,,,,,
,Gemini Dollar,,,,,,,,
,Populous,,,,,,,,
,Golem,,,,,,,,
,Ark,,,,,,,,
,Mixin,,,,,,,,
,Digitex Futures,,,,,,,,
,Cryptonex,,,,,,,,
,Factom,,,,,,,,
,Ardor,,,,,,,,
,Loopring,,,,,,,,
,QASH,,,,,,,,
,HyperCash,,,,,,,,
,Revain,,,,,,,,
,MaidSafeCoin,,,,,,,,
,Electroneum,,,,,,,,
,Decentraland,,,,,,,,
,MOAC,,,,,,,,
,Waltonchain,,,,,,,,
,Insight Chain,,,,,,,,
,Wanchain,,,,,,,,
,Nexo,,,,,,,,
,KuCoin Shares,,,,,,,,
,Kyber Network,,,,,,,,
,aelf,,,,,,,,
,GXChain,,,,,,,,
,Loom Network,,,,,,,,
,PIVX,,,,,,,,
,WAX,,,,,,,,
,MCO,,,,,,,,
,ODEM,,,,,,,,
,Qubitica,,,,,,,,
,Maximine Coin,,,,,,,,
,Zcoin,,,,,,,,
,Bancor,,,,,,,,
,ThoreCoin,,,,,,,,
,Linkey,,,,,,,,
,Power Ledger,,,,,,,,
,Aion,,,,,,,,
,Cosmo Coin,,,,,,,,
,Metaverse ETP,,,,,,,,
,Elastos,,,,,,,,
,Veritaseum,,,,,,,,
,ReddCoin,,,,,,,,
,NULS,,,,,,,,
,QuarkChain,,,,,,,,
,Storj,,,,,,,,
,STASIS EURO,,,,,,,,
,TenX,,,,,,,,
,Horizen,,,,,,,,
,Polymath,,,,,,,,
,Quant,,,,,,,,
,Santiment Network Token,,,,,,,,
,DigixDAO,,,,,,,,
,Nebulas,,,,,,,,
,MonaCoin,,,,,,,,
,Dent,,,,,,,,
,Enigma,,,,,,,,
,Syscoin,,,,,,,,
,WaykiChain,,,,,,,,
,iExec RLC,,,,,,,,
,TomoChain,,,,,,,,
,Obyte,,,,,,,,
,CyberMiles,,,,,,,,
,Metadium,,,,,,,,
,LATOKEN,,,,,,,,
,Nexus,,,,,,,,
,IoTeX,,,,,,,,
,Nxt,,,,,,,,
,Gas,,,,,,,,
,PRIZM,,,,,,,,
,Moeda Loyalty Points,,,,,,,,
,SingularityNET,,,,,,,,
,FunFair,,,,,,,,
,Buggyra Coin Zero,,,,,,,,
,Eidoo,,,,,,,,
,Bibox Token,,,,,,,,
,Nectar,,,,,,,,
,Civic,,,,,,,,
,Apollo Currency,,,,,,,,
,Mithril,,,,,,,,
,Gold Bits Coin,,,,,,,,
,Cortex,,,,,,,,
,Dynamic Trading Rights,,,,,,,,
,Vertcoin,,,,,,,,
,Smartlands,,,,,,,,
,Endor Protocol,,,,,,,,
,Unobtanium,,,,,,,,
,Bread,,,,,,,,
,Cindicator,,,,,,,,
,Monolith,,,,,,,,
,Particl,,,,,,,,
,Einsteinium,,,,,,,,
,TrueChain,,,,,,,,
,Mainframe,,,,,,,,
,STEM CELL COIN,,,,,,,,
,Cube,,,,,,,,
,Neblio,,,,,,,,
,Guaranteed Ethurance Token Extra,,,,,,,,
,Dragonchain,,,,,,,,
,Davinci Coin,,,,,,,,
,Kin,,,,,,,,
,Groestlcoin,,,,,,,,
,Request,,,,,,,,
,Storm,,,,,,,,
,INO COIN,,,,,,,,
,TokenClub,,,,,,,,
,OneRoot Network,,,,,,,,
,Genesis Vision,,,,,,,,
,BitCapitalVendor,,,,,,,,
,Gifto,,,,,,,,
,Robotina,,,,,,,,
,Telcoin,,,,,,,,
,Credo,,,,,,,,
,Fusion,,,,,,,,
,Voyager Token,,,,,,,,
,SIRIN LABS Token,,,,,,,,
,Melon,,,,,,,,
,Ecoreal Estate,,,,,,,,
,Odyssey,,,,,,,,
,GoChain,,,,,,,,
,CRYPTO20,,,,,,,,
,Gnosis,,,,,,,,
,SmartCash,,,,,,,,
,TokenPay,,,,,,,,
,Bezant,,,,,,,,
,Energi,,,,,,,,
,Po.et,,,,,,,,
,Raiden Network Token,,,,,,,,
,ProximaX,,,,,,,,
,LockTrip,,,,,,,,
,PLATINCOIN,,,,,,,,
,Wagerr,,,,,,,,
,WeOwn,,,,,,,,
,BnkToTheFuture,,,,,,,,
,Grin,,,,,,,,
